score,median_cagr,worst_cagr,worst_mdd,median_sharpe,family,params
-2.007554982555969,-0.054584041607884715,-0.2837131586859386,0.3634275735963205,-0.15827786424014545,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 12, ""n"": 1, ""vol_z"": 0.5}"
-2.012874975079918,0.04759723724508985,-0.22413102640902105,0.40675894438505644,0.26539115700132837,cross_momentum,"{""flow_w"": 0.0, ""h"": 18, ""n"": 2, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-2.0778708551596847,0.1415422999343266,-0.24661765250393453,0.4280651038173995,0.5508007194928408,residual_momentum,"{""flow_w"": 0.0, ""h"": 126, ""n"": 2, ""reb"": 1}"
-2.0793653995981676,-0.06290966359087236,-0.36788981266237264,0.382194246817699,-0.45091751833797916,flow_continuation,"{""flow"": 0.12, ""hold"": 6, ""n"": 2, ""rz"": 2.0, ""vol_z"": 1.0}"
-2.108816004250423,-0.15479470688863667,-0.21707489184576578,0.34965116996260737,-0.2774366016176367,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 24, ""n"": 1, ""vol_z"": 1.0}"
-2.1101136181205753,-0.09606318571784978,-0.3634614911920301,0.3632646564938461,-1.1445174493304837,flow_continuation,"{""flow"": 0.12, ""hold"": 3, ""n"": 2, ""rz"": 1.5, ""vol_z"": 1.0}"
-2.1192828784389572,-0.11241593765228558,-0.3231655460620769,0.3696678427385842,-0.34778399630083034,flow_continuation,"{""flow"": 0.12, ""hold"": 12, ""n"": 2, ""rz"": 2.0, ""vol_z"": 1.0}"
-2.1233988211201207,0.1195813468559902,-0.0965010165177711,0.3968462930066642,0.5293230500131435,cross_momentum,"{""flow_w"": 0.6, ""h"": 126, ""n"": 4, ""reb"": 3, ""regime"": true, ""skip"": 6}"
-2.1588477827670465,0.014447490270605323,-0.26418240145164673,0.4046974023833907,0.2388479009717871,residual_momentum,"{""flow_w"": 0.5, ""h"": 18, ""n"": 4, ""reb"": 1}"
-2.163427811964865,-0.06846099048895077,-0.1331358118949102,0.39956372086683223,-0.4181506374814852,flow_continuation,"{""flow"": 0.12, ""hold"": 3, ""n"": 1, ""rz"": 2.0, ""vol_z"": 0.5}"
-2.181055354947569,-0.2124289965119489,-0.2913455616663061,0.3298026434448219,-0.8629113211347474,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.35, ""flow"": 0.1, ""hold"": 6, ""n"": 1, ""vol_z"": 1.0}"
-2.2032896518179785,-0.07241695324071556,-0.2844906730602379,0.37460361584737045,-0.27126413826607515,compression_breakout,"{""breakout"": 18, ""comp_q"": 0.2, ""flow"": 0.1, ""hold"": 12, ""n"": 2, ""vol_z"": 0.5}"
-2.2490954124300298,0.09488793424849934,-0.13365338683105887,0.4082097351753503,0.4039902335945066,residual_momentum,"{""flow_w"": 0.5, ""h"": 126, ""n"": 4, ""reb"": 3}"
